time_period,term,tfidf
2020-1-Q4,senate,0.0924272483401009
2020-1-Q4,2020,0.0875773117417618
2020-1-Q4,lawyers,0.08702652135834155
2020-2-Q1,coronavirus,0.3348783659843645
2020-2-Q1,iowa,0.2885242815658491
2020-2-Q1,trump,0.2312219649548645
2020-2-Q1,caucuses,0.1669593909725518
2020-2-Q1,bowl,0.15148068385198835
2020-2-Q1,caucus,0.1297157445690963
2020-2-Q1,impeachment,0.12905078107736356
2020-2-Q1,foreign,0.12587342575523874
2020-2-Q1,super,0.12249347764843993
2020-2-Q1,new,0.11368413276947505
2020-2-Q1,policy,0.11110529358334292
2020-2-Q1,china,0.10019618481377462
2020-2-Q1,trumps,0.0963424853978602
2020-2-Q1,union,0.0962561491069473
2020-2-Q1,state,0.0905619362739886
2020-2-Q1,dies,0.08670823685807419
2020-2-Q1,acquittal,0.08128546778240571
2020-2-Q1,2020,0.08092768773420257
2020-2-Q1,feb,0.075866436596912
2020-2-Q1,review,0.07322028890237375
2020-2-Q2,coronavirus,0.3198153272216181
2020-2-Q2,hampshire,0.26033290161242056
2020-2-Q2,new,0.2509137917496381
2020-2-Q2,oscars,0.18414311024052565
2020-2-Q2,trump,0.1604202930858342
2020-2-Q2,review,0.11928688460228695
2020-2-Q2,2020,0.10900353248140016
2020-2-Q2,build,0.10264370125205936
2020-2-Q2,love,0.09460683951215862
2020-2-Q2,feb,0.09254617935897463
2020-2-Q2,bloomberg,0.08969144772007775
2020-2-Q2,day,0.08638015781544918
2020-2-Q2,world,0.07815347611873973
2020-2-Q2,trumps,0.07815347611873973
2020-2-Q2,westminster,0.0777175813948954
2020-2-Q2,china,0.07609680569456237
2020-2-Q2,war,0.07404013527038501
2020-2-Q2,briefing,0.07404013527038501
2020-2-Q2,sanders,0.07269804869617978
2020-2-Q2,astros,0.0677420165985528
2020-2-Q3,coronavirus,0.3015681993471594
2020-2-Q3,nevada,0.29234169149856315
2020-2-Q3,bloomberg,0.20837093187812444
2020-2-Q3,new,0.13920055941179607
2020-2-Q3,trump,0.13675844433439613
2020-2-Q3,2020,0.12943209910219633
2020-2-Q3,briefing,0.1025688332507971
2020-2-Q3,debate,0.09805296906892673
2020-2-Q3,dies,0.09280037294119738
2020-2-Q3,democratic,0.08903596091584838
2020-2-Q3,caucuses,0.08229144154795705
2020-2-Q3,fall,0.08048856199432665
2020-2-Q3,review,0.07814768247679779
2020-2-Q3,democrats,0.07814768247679779
2020-2-Q3,sanders,0.0776902798126037
2020-2-Q3,whats,0.07326345232199794
2020-2-Q3,affleck,0.06484415330101627
2020-2-Q3,blagojevich,0.06484415330101627
2020-2-Q3,cobble,0.06152185755266575
2020-2-Q3,ship,0.059846121402303123
2020-2-Q4,coronavirus,0.5896130677064592
2020-2-Q4,trump,0.15847403878773236
2020-2-Q4,new,0.1565874430878784
2020-2-Q4,weinstein,0.12328704882133668
2020-2-Q4,2020,0.11696893339094533
2020-2-Q4,south,0.10753595489167553
2020-2-Q4,sanders,0.10447526819638946
2020-2-Q4,review,0.09810297639240574
2020-2-Q4,carolina,0.09147511938596073
2020-2-Q4,bernie,0.09037187215429364
2020-2-Q4,nevada,0.08939553634173318
2020-2-Q4,bloomberg,0.08227448481448205
2020-2-Q4,bryant,0.07462770008264295
2020-2-Q4,feb,0.07428150335540128
2020-2-Q4,harvey,0.07355911097358271
2020-2-Q4,dies,0.07169063659445035
2020-2-Q4,kobe,0.07057542342768408
2020-2-Q4,fall,0.06819681729513756
2020-2-Q4,debate,0.05937036759145524
2020-2-Q4,case,0.058484466695472664
2020-3-Q1,coronavirus,0.7157706270873498
2020-3-Q1,super,0.14989588578638668
2020-3-Q1,sanders,0.11190534955378552
2020-3-Q1,tuesday,0.10572804301455442
2020-3-Q1,trump,0.09497603864019297
2020-3-Q1,review,0.08601603499489173
2020-3-Q1,biden,0.080640032807711
2020-3-Q1,new,0.080640032807711
2020-3-Q1,2020,0.07526403062053026
2020-3-Q1,dies,0.06988802843334953
2020-3-Q1,march,0.06595418974601015
2020-3-Q1,briefing,0.06451202624616881
2020-3-Q1,bernie,0.06383017159490961
2020-3-Q1,outbreak,0.062268939782243724
2020-3-Q1,day,0.059136024058988074
2020-3-Q1,million,0.05196802114274709
2020-3-Q1,weekend,0.0483840196846266
2020-3-Q1,devs,0.04758202062878705
2020-3-Q1,fall,0.045725216803854114
2020-3-Q1,race,0.044800277553407236
2020-3-Q2,coronavirus,0.8583805917012686
2020-3-Q2,trump,0.08847898575343084
2020-3-Q2,sanders,0.08800342274336764
2020-3-Q2,biden,0.07354097517168277
2020-3-Q2,new,0.06319927553816489
2020-3-Q2,home,0.05860296458993471
2020-3-Q2,virus,0.05528039722361523
2020-3-Q2,briefing,0.052857575904646986
2020-3-Q2,pandemic,0.0525637168341705
2020-3-Q2,markets,0.0519300701191537
2020-3-Q2,march,0.04805858123840827
2020-3-Q2,new_york,0.04136679853407156
2020-3-Q2,day,0.040217720797014016
2020-3-Q2,2020,0.040217720797014016
2020-3-Q2,bernie,0.0395182108255103
2020-3-Q2,review,0.03791956532289893
2020-3-Q2,joe,0.03710585004677242
2020-3-Q2,fight,0.0344723321117263
2020-3-Q2,just,0.0344723321117263
2020-3-Q2,president,0.0344723321117263
2020-3-Q3,coronavirus,0.7556677636289757
2020-3-Q3,primary,0.2360111109512301
2020-3-Q3,results,0.2168168277988876
2020-3-Q3,election,0.16863162041736462
2020-3-Q3,district,0.15977278616425594
2020-3-Q3,virus,0.13033386741319306
2020-3-Q3,house,0.11429934985197256
2020-3-Q3,pandemic,0.10723313554180926
2020-3-Q3,california,0.08940246176540427
2020-3-Q3,illinois,0.07674512199851373
2020-3-Q3,supported,0.06365407195990863
2020-3-Q3,home,0.06337389694762835
2020-3-Q3,ventilators,0.059640533991369975
2020-3-Q3,2020,0.05658383656038246
2020-3-Q3,trump,0.05545215982917481
2020-3-Q3,live,0.053130510542457335
2020-3-Q3,presidential,0.050139193977542934
2020-3-Q3,briefing,0.04866209944192892
2020-3-Q3,new,0.04866209944192892
2020-3-Q3,brady,0.046882835732065586
2020-3-Q4,coronavirus,0.8252972180415719
2020-3-Q4,virus,0.15310364025549567
2020-3-Q4,pandemic,0.12381767452198475
2020-3-Q4,stimulus,0.08884526004009219
2020-3-Q4,dies,0.08445018017513413
2020-3-Q4,home,0.0790367070869845
2020-3-Q4,trump,0.07145784476357503
2020-3-Q4,quarantine,0.061583791210292324
2020-3-Q4,lockdown,0.05875073084011277
2020-3-Q4,crisis,0.05635596945408829
2020-3-Q4,briefing,0.05630012011675607
2020-3-Q4,help,0.055217425499126165
2020-3-Q4,new,0.046555868558086765
2020-3-Q4,time,0.045473173940456836
2020-3-Q4,fight,0.04439047932282692
2020-3-Q4,day,0.04330778470519698
2020-3-Q4,new_york,0.042225090087567065
2020-3-Q4,health,0.041142395469937136
2020-3-Q4,need,0.04005970085230722
2020-3-Q4,covid,0.04000118901201002
2020-4-Q1,coronavirus,0.6340981015255902
2020-4-Q1,primary,0.27790601767013584
2020-4-Q1,results,0.2561231123144557
2020-4-Q1,district,0.2260494480203113
2020-4-Q1,election,0.20319435276810574
2020-4-Q1,house,0.15977865289999096
2020-4-Q1,pandemic,0.14294728992257824
2020-4-Q1,virus,0.12016261516200688
2020-4-Q1,count,0.1103146217792088
2020-4-Q1,california,0.10271484829285134
2020-4-Q1,map,0.0973155985629848
2020-4-Q1,dies,0.0811574109968208
2020-4-Q1,trump,0.07988932644999548
2020-4-Q1,case,0.07228081916904354
2020-4-Q1,supported,0.07132668081699421
2020-4-Q1,home,0.06847656552856755
2020-4-Q1,texas,0.06738493313763974
2020-4-Q1,masks,0.06237778422123614
2020-4-Q1,wisconsin,0.061655541044287124
2020-4-Q1,2020,0.059599973700790274
2020-4-Q2,coronavirus,0.6596067454537257
2020-4-Q2,pandemic,0.2270185909820943
2020-4-Q2,virus,0.1726510383303578
2020-4-Q2,trump,0.12474616916241907
2020-4-Q2,new,0.09790205681101244
2020-4-Q2,dies,0.0915857950812697
2020-4-Q2,briefing,0.08684859878396264
2020-4-Q2,stimulus,0.08533129152559099
2020-4-Q2,quarantine,0.06075884212587311
2020-4-Q2,day,0.058425421000120326
2020-4-Q2,virtual,0.0554670760891593
2020-4-Q2,sanders,0.05395540053822377
2020-4-Q2,covid,0.05250607550549702
2020-4-Q2,biden,0.05210915927037759
2020-4-Q2,world,0.0505300938379419
2020-4-Q2,bernie,0.05042702026526365
2020-4-Q2,masks,0.049429613523365175
2020-4-Q2,help,0.04895102840550622
2020-4-Q2,new_york,0.04895102840550622
2020-4-Q2,2020,0.04737196297307053
2020-4-Q3,coronavirus,0.5879132977381474
2020-4-Q3,pandemic,0.18041613642511248
2020-4-Q3,virus,0.15843666703894368
2020-4-Q3,trump,0.13322011242411552
2020-4-Q3,dies,0.10692666918251376
2020-4-Q3,birth,0.0892810629674613
2020-4-Q3,kids,0.08764481080533915
2020-4-Q3,fertility,0.08623455127952717
2020-4-Q3,day,0.08589191458923237
2020-4-Q3,baby,0.08377282445715656
2020-4-Q3,new,0.07712743350869845
2020-4-Q3,home,0.0718687448603781
2020-4-Q3,pregnancy,0.0716847042511803
2020-4-Q3,know,0.06836295242816454
2020-4-Q3,lockdown,0.0671422396585979
2020-4-Q3,testing,0.06114596040872811
2020-4-Q3,earth,0.060144581491552836
2020-4-Q3,relief,0.058791329773814724
2020-4-Q3,briefing,0.05784557513152384
2020-4-Q3,childbirth,0.057536756636679384
2020-4-Q4,coronavirus,0.5359799176591223
2020-4-Q4,pandemic,0.18356196725829207
2020-4-Q4,virus,0.17965077957476158
2020-4-Q4,dies,0.14497809059721214
2020-4-Q4,covid,0.14395202265274806
2020-4-Q4,trump,0.14135363833228182
2020-4-Q4,new,0.12866805540502574
2020-4-Q4,draft,0.10206289804392688
2020-4-Q4,19,0.08458353220876139
2020-4-Q4,briefing,0.08155017596093182
2020-4-Q4,home,0.08155017596093182
2020-4-Q4,ramadan,0.07474117498417288
2020-4-Q4,april,0.071234734267703
2020-4-Q4,reopening,0.07058190632130218
2020-4-Q4,amash,0.06352805711048999
2020-4-Q4,disinfectant,0.06352805711048999
2020-4-Q4,world,0.06342791463628031
2020-4-Q4,lockdown,0.06073794053553355
2020-4-Q4,new_york,0.059803462371350015
2020-4-Q4,house,0.059803462371350015
2020-5-Q1,coronavirus,0.4681495501720564
2020-5-Q1,pandemic,0.2283519738472537
2020-5-Q1,virus,0.18524276903295392
2020-5-Q1,new,0.1821296530960161
2020-5-Q1,covid,0.10562893487079096
2020-5-Q1,briefing,0.10165375986754384
2020-5-Q1,trump,0.09953597320363668
2020-5-Q1,dies,0.09530039987582237
2020-5-Q1,review,0.0931826132119152
2020-5-Q1,home,0.08259367989237938
2020-5-Q1,reopening,0.07423448736243493
2020-5-Q1,tara,0.07128482123249273
2020-5-Q1,lockdown,0.06421909613829853
2020-5-Q1,day,0.06353359991721491
2020-5-Q1,vaccine,0.06275573681366532
2020-5-Q1,livestreaming,0.06256247078006576
2020-5-Q1,reade,0.06256247078006576
2020-5-Q1,hornets,0.06224325754118044
2020-5-Q1,whats,0.059298026589400574
2020-5-Q1,19,0.05722617544586602
2020-5-Q2,coronavirus,0.4538671806631737
2020-5-Q2,pandemic,0.22078954722295827
2020-5-Q2,virus,0.17703139316544872
2020-5-Q2,flynn,0.12152256145522275
2020-5-Q2,arbery,0.11567616881426362
2020-5-Q2,ahmaud,0.11567616881426362
2020-5-Q2,new,0.1018483825783123
2020-5-Q2,trump,0.09988975983642168
2020-5-Q2,dies,0.09793113709453106
2020-5-Q2,covid,0.09407214961040684
2020-5-Q2,day,0.0920552688688592
2020-5-Q2,reopening,0.08772626278359184
2020-5-Q2,briefing,0.08617940064318734
2020-5-Q2,home,0.08422077790129671
2020-5-Q2,quarantine,0.08191667728032102
2020-5-Q2,silk,0.08172409819217344
2020-5-Q2,fauci,0.07886472803683342
2020-5-Q2,praying,0.07429463472015768
2020-5-Q2,reopen,0.06553334182425682
2020-5-Q2,19,0.05773668788865278
2020-5-Q3,coronavirus,0.3480230389781522
2020-5-Q3,pandemic,0.2346660383423809
2020-5-Q3,virus,0.17948684821557165
2020-5-Q3,trump,0.13337883905715633
2020-5-Q3,dies,0.1256839060346281
2020-5-Q3,new,0.11798897301209985
2020-5-Q3,joy,0.10895208923039117
2020-5-Q3,briefing,0.09746915161869116
2020-5-Q3,day,0.092339196270339
2020-5-Q3,summer,0.08055459818197322
2020-5-Q3,reopening,0.07492484409299119
2020-5-Q3,2020,0.07438435255110643
2020-5-Q3,lockdown,0.07368591369073632
2020-5-Q3,home,0.06925439720275425
2020-5-Q3,cyclone,0.06911577864716767
2020-5-Q3,covid,0.06633588877224995
2020-5-Q3,hydroxychloroquine,0.06492319849414868
2020-5-Q3,amphan,0.06461701684608476
2020-5-Q3,zip,0.0636126945173728
2020-5-Q3,end,0.0628287764522046
2020-5-Q4,coronavirus,0.346933508088331
2020-5-Q4,trump,0.22331472976507524
2020-5-Q4,pandemic,0.19805305771162027
2020-5-Q4,lockdown,0.16292873547444806
2020-5-Q4,minneapolis,0.1629005259063486
2020-5-Q4,spacex,0.15381881523216176
2020-5-Q4,floyd,0.11877132692783038
2020-5-Q4,dies,0.11697438225789655
2020-5-Q4,covid,0.10607884006833516
2020-5-Q4,hong_kong,0.09858904533942553
2020-5-Q4,new,0.09145269885617367
2020-5-Q4,day,0.0893258919060301
2020-5-Q4,launch,0.0814502629531743
2020-5-Q4,police,0.08081866410545581
2020-5-Q4,briefing,0.08081866410545581
2020-5-Q4,reopening,0.07869237835049482
2020-5-Q4,virus,0.07751323889179948
2020-5-Q4,twitter,0.0741942654810884
2020-5-Q4,protests,0.07302721443869044
2020-5-Q4,home,0.07018462935473793
2020-6-Q1,coronavirus,0.2951803048249419
2020-6-Q1,protests,0.2457865498938112
2020-6-Q1,police,0.2327805815765539
2020-6-Q1,floyd,0.22779688492340666
2020-6-Q1,trump,0.18274363413486475
2020-6-Q1,pandemic,0.1421679129005553
2020-6-Q1,primary,0.13585500329962966
2020-6-Q1,george,0.13370192762753574
2020-6-Q1,minneapolis,0.12742417124273242
2020-6-Q1,congressional,0.12144644424056167
2020-6-Q1,protesters,0.11514893315682775
2020-6-Q1,election,0.11323923283559192
2020-6-Q1,district,0.10548412773086416
2020-6-Q1,results,0.10294596752863304
2020-6-Q1,new_york,0.08919629761344589
2020-6-Q1,black,0.08437433034808807
2020-6-Q1,dies,0.08266973925148642
2020-6-Q1,curfew,0.08093091170130602
2020-6-Q1,says,0.08049421979749995
2020-6-Q1,briefing,0.08049421979749995
2020-6-Q2,coronavirus,0.236410852338888
2020-6-Q2,police,0.21125732318029727
2020-6-Q2,trump,0.17754604820471792
2020-6-Q2,black,0.15597557771109616
2020-6-Q2,pandemic,0.14686642909467354
2020-6-Q2,virus,0.13105443276722153
2020-6-Q2,floyd,0.12550685778065032
2020-6-Q2,new,0.1123709165852645
2020-6-Q2,fowl,0.10379792426543763
2020-6-Q2,protests,0.09957237837859312
2020-6-Q2,briefing,0.09214415159991687
2020-6-Q2,dies,0.09214415159991687
2020-6-Q2,statue,0.0857303980693349
2020-6-Q2,lives,0.08559736004799881
2020-6-Q2,atlanta,0.0809647567133936
2020-6-Q2,says,0.07865964160968515
2020-6-Q2,review,0.07191738661456927
2020-6-Q2,matter,0.06908936405333346
2020-6-Q2,pride,0.06870982927545176
2020-6-Q2,covid,0.06642641720886658
2020-6-Q3,juneteenth,0.4148306889356707
2020-6-Q3,trump,0.216578537414538
2020-6-Q3,coronavirus,0.18960790311309225
2020-6-Q3,pandemic,0.15764680804432568
2020-6-Q3,tulsa,0.1497391857752674
2020-6-Q3,black,0.13787907570499522
2020-6-Q3,bolton,0.11360892949129064
2020-6-Q3,new,0.1093614396845687
2020-6-Q3,dies,0.10507275577536992
2020-6-Q3,virus,0.09065668729847144
2020-6-Q3,rayshard,0.09020455607550673
2020-6-Q3,china,0.07934065232017729
2020-6-Q3,briefing,0.0771963103655779
2020-6-Q3,court,0.0771963103655779
2020-6-Q3,confederate,0.0749239974114355
2020-6-Q3,floyd,0.07484410471457972
2020-6-Q3,policing,0.07270971487442601
2020-6-Q3,flag,0.07098947488485682
2020-6-Q3,rally,0.07033428979228716
2020-6-Q3,day,0.06647460059258098
2020-6-Q4,primary,0.4899779941721764
2020-6-Q4,results,0.44388503486853176
2020-6-Q4,election,0.35620014325826216
2020-6-Q4,district,0.3479011090062457
2020-6-Q4,house,0.1927335141181443
2020-6-Q4,coronavirus,0.12308967163676415
2020-6-Q4,congressional,0.11569008072173698
2020-6-Q4,california,0.1145983056918696
2020-6-Q4,texas,0.09717536796452106
2020-6-Q4,virus,0.09618905599119144
2020-6-Q4,presidential,0.0923146163264038
2020-6-Q4,trump,0.0859487292689022
2020-6-Q4,2020,0.08508056028638802
2020-6-Q4,live,0.08417665076998733
2020-6-Q4,supported,0.0830150801161089
2020-6-Q4,pandemic,0.07800915619781933
2020-6-Q4,forecast,0.07014761413709218
2020-6-Q4,new,0.06945351860113308
2020-6-Q4,groups,0.050294704539753085
2020-6-Q4,republican,0.05011779501526365
2020-7-Q1,coronavirus,0.253708168078724
2020-7-Q1,congressional,0.2415344853449541
2020-7-Q1,primary,0.2253475129981368
2020-7-Q1,results,0.22073870207617674
2020-7-Q1,new,0.21609489154353947
2020-7-Q1,election,0.2129454205830673
2020-7-Q1,district,0.1983620109569197
2020-7-Q1,virus,0.1701887742530149
2020-7-Q1,july,0.14994705519822898
2020-7-Q1,trump,0.13412786371667967
2020-7-Q1,pandemic,0.1176797862495224
2020-7-Q1,dies,0.09935397312346643
2020-7-Q1,jersey,0.09762590167806673
2020-7-Q1,new_york,0.08941857581111977
2020-7-Q1,fourth,0.08288653782342323
2020-7-Q1,black,0.08112206498402562
2020-7-Q1,cases,0.07740188254619182
2020-7-Q1,delaware,0.06965758594547841
2020-7-Q1,rushmore,0.06257322841130271
2020-7-Q1,police,0.06209623320216651
2020-7-Q2,coronavirus,0.2918279956188676
2020-7-Q2,trump,0.2860580590375491
2020-7-Q2,pandemic,0.1581225048996859
2020-7-Q2,virus,0.14423417772562167
2020-7-Q2,new,0.1311995609119586
2020-7-Q2,covid,0.11919573843757462
2020-7-Q2,runoff,0.11010258697808273
2020-7-Q2,court,0.10323899875039366
2020-7-Q2,seoul,0.1013776047323645
2020-7-Q2,stone,0.09535659075005973
2020-7-Q2,says,0.09463574885452752
2020-7-Q2,reopen,0.08995474603257958
2020-7-Q2,dies,0.08818331143262792
2020-7-Q2,short,0.08362830278674471
2020-7-Q2,story,0.08341610637528613
2020-7-Q2,briefing,0.07958006153676178
2020-7-Q2,review,0.07958006153676178
2020-7-Q2,election,0.07902578498711317
2020-7-Q2,schools,0.07861609302006166
2020-7-Q2,primary,0.07855992079966928
2020-7-Q3,coronavirus,0.29077968881428
2020-7-Q3,portland,0.21355976306491206
2020-7-Q3,virus,0.2029081602717496
2020-7-Q3,pandemic,0.17685847028793206
2020-7-Q3,trump,0.1598047331198855
2020-7-Q3,new,0.12629728907861915
2020-7-Q3,covid,0.12379645936895045
2020-7-Q3,says,0.11856480199217312
2020-7-Q3,dies,0.10825481921024503
2020-7-Q3,lewis,0.10451676337628613
2020-7-Q3,trumps,0.0953673407328349
2020-7-Q3,federal,0.092300656137223
2020-7-Q3,vaccine,0.0844179625801965
2020-7-Q3,congressional,0.07890545143726413
2020-7-Q3,briefing,0.07732487086446073
2020-7-Q3,19,0.07597995332206872
2020-7-Q3,reopening,0.0752905045056112
2020-7-Q3,election,0.07102732912625652
2020-7-Q3,say,0.06959238377801465
2020-7-Q3,police,0.06959238377801465
2020-7-Q4,coronavirus,0.3044963961709832
2020-7-Q4,trump,0.2637238708723663
2020-7-Q4,pandemic,0.1932497734614621
2020-7-Q4,virus,0.1696170822956243
2020-7-Q4,portland,0.15062716122625372
2020-7-Q4,new,0.122166204889405
2020-7-Q4,covid,0.11462977468130672
2020-7-Q4,dies,0.10665303601455993
2020-7-Q4,lewis,0.1004740405501396
2020-7-Q4,review,0.08532242881164794
2020-7-Q4,briefing,0.0833832827022923
2020-7-Q4,big,0.0833832827022923
2020-7-Q4,mars,0.07622368717213886
2020-7-Q4,summer,0.06619565018133547
2020-7-Q4,says,0.06593096771809158
2020-7-Q4,day,0.06399182160873594
2020-7-Q4,china,0.06399182160873594
2020-7-Q4,tech,0.06312838626239982
2020-7-Q4,week,0.06205267549938031
2020-7-Q4,trumps,0.06011352939002468
